si tun,still
ko,learn
ohun ọgbìn,plant
ideri,cover
ounje,food
oorun,sun
mẹrin,four
laarin,between
ipinle,state
pa,keep
oju,eye
ko,never
kẹhin,last
jẹ ki,let
ro,thought
ilu,city
igi,tree
kọjá,cross
r’oko,farm
lile,hard
ibere,start
ki,might
itan,story
ri,saw
jina,far
okun,sea
fa,draw
osi,left
pẹ,late
sure,run
se ko,don’t
nigba ti,while
tẹ,press
sunmọ,close
alẹ,night
gidi,real
aye,life
diẹ,few
ariwa,north
iwe,book
gbe,carry
si mu,took
Imọ,science
jẹ,eat
yara,room
ọrẹ,friend
bẹrẹ,began
agutan,idea
eja,fish
oke,mountain
duro,stop
lẹẹkan,once
mimọ,base
gbọ,hear
ẹṣin,horse
ge,cut
daju,sure
wo,watch
awọ,color
oju,face
igi,wood
akọkọ,main
ìmọ,open
dabi,seem
papo,together
Itele,next
funfun,white
ọmọ,children
bẹrẹ,begin
ni,got
rin,walk
apẹẹrẹ,example
irorun,ease
iwe,paper
ẹgbẹ,group
nigbagbogbo,always
orin ti,music
awon ti,those
mejeeji,both
aami,mark
igba,often
lẹta,letter
titi,until
maili,mile
odo,river
ayọkẹlẹ,car
ẹsẹ,feet
itọju,care
keji,second
to,enough
itele ti,plain
omobirin,girl
ibùgbé,usual
odo,young
setan,ready
loke,above
lailai,ever
pupa,red
akojọ,list
tilẹ,though
lero,feel
Ọrọ,talk
eye,bird
laipe,soon
ara,body
aja,dog
ebi,family
taara,direct
duro,pose
fi,leave
song,song
wọn,measure
ilekun,door
ọja,product
dudu,black
kukuru,short
numeral,numeral
kilasi,class
afẹfẹ,wind
ibeere,question
ṣẹlẹ,happen
pari,complete
omi,ship
agbegbe,area
idaji,half
apata,rock
ibere,order
ina,fire
guusu,south
isoro,problem
nkan,piece
so fun,told
mọ,knew
ṣe,pass
niwon,since
oke,top
gbogbo,whole
ọba,king
ita,street
ọwọ,inch
isodipupo,multiply
ohunkohun,nothing
dajudaju,course
duro,stay
kẹkẹ,wheel
ni kikun,full
agbara,force
bulu,blue
ohun,object
pinnu,decide
dada,surface
jin,deep
oṣupa,moon
erekusu,island
ẹsẹ,foot
eto,system
o nšišẹ,busy
igbeyewo,test
o gba,record
ọkọ,boat
wọpọ,common
wura,gold
ṣee ṣe,possible
ofurufu,plane
ipò,stead
gbẹ,dry
Iyanu,wonder
yen,laugh
ẹgbẹrun,thousand
seyin,ago
ran,ran
ṣayẹwo,check
ere,game
apẹrẹ,shape
equate,equate
gbona,hot
padanu,miss
mu,brought
ooru,heat
egbon,snow
taya,tire
mu,bring
bẹẹni,yes
o jina,distant
fọwọsi,fill
õrùn,east
kun,paint
èdè,language
laarin,among
kuro,unit
agbara,power
ilu,town
o dara,fine
awọn,certain
fly,fly
ti kuna,fall
yorisi,lead
igbe,cry
dudu,dark
ẹrọ,machine
akọsilẹ,note
duro,wait
ètò,plan
nọmba rẹ,figure
Star,star
apoti,box
orúkọ náà,noun
aaye,field
isinmi,rest
o tọ,correct
anfani,able
iwon,pound
ṣee,done
ẹwa,beauty
dirafu,drive
duro,stood
ni awọn,contain
iwaju,front
kọ,teach
ọsẹ,week
ik,final
fun,gave
alawọ ewe,green
Iyen,oh
awọn ọna,quick
se agbekale,develop
òkun,ocean
gbona,warm
free,free
iṣẹju,minute
lagbara,strong
pataki,special
ọkàn,mind
sile,behind
ko o,clear
iru,tail
mu jade,produce
o daju,fact
aaye,space
gbọ,heard
ti o dara ju,best
wakati,hour
dara,better
otitọ,true
nigba,during
ọgọrun,hundred
marun,five
ranti,remember
igbese,step
tete,early
mu,hold
ìwọ,west
ilẹ,ground
anfani,interest
de ọdọ,reach
sare,fast
ọrọìse,verb
kọrin,sing
gbọ,listen
mefa,six
tabili,table
ajo,travel
Ti o kere,less
owurọ,morning
mẹwa,ten
o rọrun,simple
orisirisi awọn,several
vowel,vowel
si,toward
ogun,war
dubulẹ,lay
lodi si,against
Àpẹẹrẹ,pattern
o lọra,slow
aarin,center
ni ife,love
eniyan,person
owo,money
sin,serve
han,appear
opopona,road
agbaye,map
ojo,rain
ofin,rule
akoso,govern
fa,pull
tutu,cold
akiyesi,notice
ohun,voice
agbara,energy
sode,hunt
afaimo,probable
ibusun,bed
arakunrin,brother
ẹyin,egg
gigun,ride
alagbeka,cell
gbagbọ,believe
boya,perhaps
mu,pick
lojiji,sudden
ka,count
ìgbọnwọn,square
idi,reason
ipari,length
ašoju,represent
aworan,art
koko,subject
ẹkùn,region
iwọn,size
yatọ,vary
yanju,settle
sọ,speak
àdánù,weight
gbogboogbo,general
yinyin,ice
ọrọ,matter
oruka,circle
bata,pair
ni,include
pin,divide
kohun,syllable
ro,felt
sayin,grand
rogodo,ball
sibe,yet
igbi,wave
ju,drop
okan,heart
emi,am
bayi,present
eru,heavy
ijó,dance
hun,engine
ipo,position
apa,arm
jakejado,wide
ta asia,sail
ohun elo ti,material
ida,fraction
igbo,forest
joko,sit
ije,race
ferese,window
itaja,store
ooru,summer
oko,train
orun,sleep
mule,prove
Daduro,lone
ẹsẹ,leg
idaraya,exercise
odi,wall
apeja,catch
òke,mount
fẹ,wish
ọrun,sky
ọkọ,board
ayo,joy
otutu,winter
ti joko,sat
kọ,written
egan,wild
irinse,instrument
pa,kept
gilasi,glass
koriko,grass
Maalu,cow
ise,job
eti,edge
ami,sign
ibewo,visit
ti o ti kọja,past
asọ,soft
fun,fun
imọlẹ,bright
gaasi,gas
oju ojo,weather
osù,month
milionu,million
jẹri,bear
pari,finish
dun,happy
lero,hope
ododo,flower
wọ,clothe
ajeji,strange
lọ,gone
isowo,trade
aladun,melody
irin ajo,trip
ọfiisi,office
gba,receive
kana,row
ẹnu,mouth
gangan,exact
aami,symbol
kú,die
o kere,least
wahala,trouble
kigbe,shout
ayafi,except
kowe,wrote
irugbin,seed
ohun orin,tone
da,join
daba,suggest
o mọ,clean
Bireki,break
iyaafin,lady
àgbàlá,yard
jinde,rise
buburu,bad
fe,blow
epo,oil
ẹjẹ,blood
ọwọ kan,touch
dagba,grew
ogorun,cent
illa,mix
egbe,team
waya,wire
iye owo,cost
ti sọnu,lost
brown,brown
wọ,wear
ọgba,garden
deede,equal
rán,sent
yan,choose
subu,fell
dada,fit
ṣàn,flow
ẹwà,fair
banki,bank
gba,collect
fi,save
Iṣakoso,control
eleemewa,decimal
eti,ear
ohun miiran,else
oyimbo,quite
bu,broke
nla,case
arin,middle
pa,kill
ọmọ,son
lake,lake
akoko,moment
asekale,scale
rara,loud
orisun,spring
daju,observe
ọmọ,child
taara,straight
consonant,consonant
orile-ede,nation
itumọ,dictionary
wara,milk
iyara,speed
ọna,method
ara eniyan,organ
san,pay
ori,age
apakan,section
imura,dress
awọsanma,cloud
iyalenu,surprise
idakẹjẹ,quiet
okuta,stone
aami,tiny
ngun,climb
itura,cool
oniru,design
ko dara,poor
pupo,lot
ṣàdánwò,experiment
isalẹ,bottom
bọtini,key
iron,iron
nikan,single
stick,stick
alapin,flat
ogun,twenty
ara,skin
ẹrin,smile
jinjin,crease
iho,hole
sí,jump
omo,baby
mẹjọ,eight
abule,village
pade,meet
root,root
ra,buy
ró,raise
yanju,solve
irin,metal
boya,whether
Ti,push
meje,seven
ìpínrọ,paragraph
ẹgbẹ,third
yio,shall
ti o waye,held
irun,hair
apejuwe,describe
jado,cook
pakà,floor
boya,either
esi,result
iná,burn
òke,hill
ailewu,safe
o nran,cat
orundun,century
ro,consider
iru,type
ofin,law
bit,bit
etikun,coast
daakọ,copy
gbolohun,phrase
ipalọlọ,silent
ga,tall
iyanrin,sand
ile,soil
eerun,roll
otutu,temperature
ika,finger
ile ise,industry
iye,value
ija,fight
luba,lie
lu,beat
ṣojulọyin,excite
adayeba,natural
wo,view
ori,sense
olu,capital
yoo ko,won’t
alaga,chair
Ijamba,danger
eso,fruit
ọlọrọ,rich
nipọn,thick
ogun,soldier
ilana,process
ṣiṣẹ,operate
iwa,practice
lọtọ,separate
soro,difficult
dokita,doctor
jowo,please
dabobo,protect
kẹfa,noon
irugbin na,crop
igbalode,modern
ano,element
lu,hit
akeko,student
igun,corner
ẹnikẹta,party
ipese,supply
ti,whose
wa,locate
iwọn,ring
ohun kikọ,character
kokoro,insect
mu,caught
akoko,period
fihan,indicate
redio,radio
sọ,spoke
Atomu,atom
eda eniyan,human
itan,history
ipa,effect
ina-,electric
reti,expect
egungun,bone
iṣinipopada,rail
fojuinu,imagine
pese,provide
gba,agree
bayi,thus
onírẹlẹ,gentle
obirin,woman
olori,captain
amoro,guess
pataki,necessary
didasilẹ,sharp
apakan,wing
ṣẹda,create
aládùúgbò,neighbor
ínrọ,wash
adan,bat
kuku,rather
enia,crowd
agbado,corn
afiwe,compare
Ewi,poem
okun,string
Belii,bell
da,depend
eran,meat
bi won ninu,rub
tube,tube
olokiki,famous
dola,dollar
san,stream
iberu,fear
oju,sight
tinrin,thin
onigun mẹta,triangle
aye,planet
nsoro,hurry
olori,chief
ileto,colony
aago,clock
mi,mine
tai,tie
tẹ,enter
pataki,major
alabapade,fresh
àwárí,search
fi,send
ofeefee,yellow
ibon,gun
gba,allow
si ta,print
okú,dead
iranran,spot
asale,desert
aṣọ,suit
lọwọlọwọ,current
gbe,lift
dide,rose
de,arrive
titunto si,master
orin,track
obi,parent
tera,shore
pipin,division
dì,sheet
nkan na,substance
ojurere,favor
sopọ,connect
ifiweranṣẹ,post
na,spend
okun,chord
sanra,fat
yọ,glad
atilẹba,original
pin,share
ibudo,station
baba,dad
akara,bread
gba agbara si,charge
to dara,proper
igi,bar
ìfilọ,offer
apa,segment
ẹrú,slave
pepeye,duck
ese,instant
oja,market
ìyí,degree
bado,populate
adiye,chick
ọwọn,dear
ọtá,enemy
fesi,reply
mimu,drink
šẹlẹ,occur
atilẹyin,support
ọrọ,speech
iseda,nature
ibiti,range
nya,steam
išipopada,motion
ona,path
omi,liquid
wọle,log
túmọ,meant
dara,quotient
eyin,teeth
ikarahun,shell
ọrun,neck
atẹgun,oxygen
suga,sugar
iku,death
lẹwa,pretty
olorijori,skill
obirin,women
akoko,season
ojutu,solution
oofa,magnet
fadakà,silver
dupẹ,thank
ti eka,branch
baramu,match
suffix,suffix
paapa,especially
eeya,fig
bẹru,afraid
tobi,huge
arabinrin,sister
irin,steel
ọrọ,discuss
siwaju,forward
iru,similar
dari,guide
iriri,experience
O wole,score
apu,apple
ra,bought
mu,led
ipolowo,pitch
ndan,coat
ibi,mass
kaadi,card
iye,band
kijiya,rope
isokuso,slip
win,win
ala,dream
irọlẹ,evening
majemu,condition
kikọ sii,feed
ọpa,tool
lapapọ,total
ipilẹ,basic
olfato,smell
afonifoji,valley
tabi,nor
ė,double
ijoko,seat
tesiwaju,continue
Àkọsílẹ,block
chart,chart
ijanilaya,hat
ta,sell
aseyori,success
ile,company
yọ kuro,subtract
ìṣẹlẹ,event
pato,particular
ti yio se,deal
we,swim
oro,term
idakeji,opposite
iyawo,wife
bata,shoe
ejika,shoulder
itankale,spread
seto,arrange
ibudó,camp
o pilẹ,invent
owu,cotton
Bí,born
mọ,determine
ijori,quart
mẹsan,nine
ikoledanu,truck
an Noise,noise
ipele,level
anfani,chance
kó,gather
itaja,shop
na,stretch
o jabọ,throw
imọlẹ,shine
ohun ini,property
iwe,column
moleku,molecule
yan,select
ti ko tọ si,wrong
grẹy,gray
tun,repeat
beere wipe,require
ọrọ,broad
mura,prepare
iyo,salt
imu,nose
ju,plural
ibinu,anger
Beere,claim
Afirika,continent
