ige,verb
énekel,sing
hallgat,listen
hat,six
táblázat,table
utazás,travel
kevesebb,less
reggel,morning
tíz,ten
egyszerű,simple
több,several
magánhangzó,vowel
felé,toward
háború,war
világi,lay
ellen,against
minta,pattern
lassú,slow
központ,center
szerelem,love
személy,person
pénz,money
szolgál,serve
jelenik meg,appear
út,road
térkép,map
eső,rain
szabály,rule
kormány,govern
húzza,pull
hideg,cold
értesítés,notice
hang,voice
energia,energy
vadászat,hunt
valószínű,probable
ágy,bed
testvér,brother
tojás,egg
út,ride
sejt,cell
hisz,believe
talán,perhaps
vegye,pick
hirtelen,sudden
számol,count
tér,square
ok,reason
hossz,length
képviseli,represent
művészet,art
téma,subject
terület,region
méret,size
változik,vary
rendezni,settle
beszél,speak
súly,weight
általános,general
jég,ice
kérdés,matter
kör,circle
pár,pair
többek között,include
szakadék,divide
szótag,syllable
|úgy érezte,|,felt
nagy,grand
labda,ball
még,yet
hullám,wave
csepp,drop
szív,heart
am,am
jelenlegi,present
nehéz,heavy
tánc,dance
motor,engine
pozíció,position
kar,arm
széles,wide
vitorla,sail
anyagi,material
frakció,fraction
erdő,forest
ül,sit
verseny,race
ablak,window
üzlet,store
nyár,summer
vonat,train
alvás,sleep
bizonyít,prove
magányos,lone
láb,leg
gyakorlat,exercise
fal,wall
fogás,catch
tartó,mount
szeretnék,wish
ég,sky
tábla,board
öröm,joy
tél,winter
ült,sat
írott,written
vad,wild
eszköz,instrument
tartott,kept
üveg,glass
fű,grass
tehén,cow
munka,job
él,edge
jel,sign
látogatás,visit
múlt,past
puha,soft
tréfa,fun
fényes,bright
gáz,gas
Időjárás,weather
hónap,month
millió,million
medve,bear
befejez,finish
boldog,happy
remény,hope
virág,flower
öltöztet,clothe
furcsa,strange
elmúlt,gone
kereskedelem,trade
dallam,melody
utazás,trip
iroda,office
kap,receive
sor,row
száj,mouth
pontos,exact
szimbólum,symbol
meghal,die
legkevésbé,least
baj,trouble
kiáltás,shout
kivéve,except
írta,wrote
mag,seed
tónus,tone
csatlakozik,join
javasol,suggest
tiszta,clean
szünet,break
hölgy,lady
udvar,yard
emelkedik,rise
rossz,bad
csapás,blow
olaj,oil
vér,blood
érintés,touch
nőtt,grew
cent,cent
mix,mix
csapat,team
drót,wire
költség,cost
elveszett,lost
barna,brown
kopás,wear
kert,garden
egyenlő,equal
küldött,sent
választani,choose
esett,fell
megfelelő,fit
folyik,flow
vásár,fair
bankot,bank
gyűjt,collect
kivéve,save
vezérlés,control
decimális,decimal
fül,ear
más,else
egészen,quite
tört,broke
ügy,case
középső,middle
megöl,kill
fiú,son
tó,lake
pillanat,moment
skála,scale
hangos,loud
tavasz,spring
tartsa,observe
gyermek,child
egyenes,straight
mássalhangzó,consonant
nemzet,nation
szótár,dictionary
tej,milk
sebesség,speed
módszer,method
orgona,organ
fizet,pay
életkor,age
rész,section
ruha,dress
felhő,cloud
meglepetés,surprise
csendes,quiet
kő,stone
apró,tiny
mászás,climb
hűvös,cool
tervezés,design
szegény,poor
sok,lot
kísérlet,experiment
alsó,bottom
kulcs,key
vas,iron
egyetlen,single
bot,stick
lapos,flat
húsz,twenty
bőr,skin
mosoly,smile
ránc,crease
lyuk,hole
ugrás,jump
baba,baby
nyolc,eight
falu,village
találkozik,meet
gyökér,root
vásárolni,buy
fel,raise
megoldani,solve
fém,metal
akár,whether
nyomja,push
hét,seven
bekezdés,paragraph
harmadik,third
kell,shall
tartotta,held
haj,hair
leírni,describe
szakács,cook
emelet,floor
vagy,either
eredmény,result
éget,burn
hegy,hill
biztonságos,safe
macska,cat
század,century
figyelembe,consider
típus,type
törvény,law
bit,bit
tengerpart,coast
másolat,copy
kifejezés,phrase
csendes,silent
magas,tall
homok,sand
talaj,soil
tekercs,roll
hőmérséklet,temperature
ujj,finger
ipar,industry
érték,value
harc,fight
hazugság,lie
üt,beat
gerjeszti,excite
természetes,natural
nézet,view
értelme,sense
tőke,capital
nem fog,won’t
szék,chair
veszély,danger
gyümölcs,fruit
gazdag,rich
vastag,thick
katona,soldier
folyamat,process
működik,operate
gyakorlat,practice
külön,separate
nehéz,difficult
orvos,doctor
kérem,please
védelme,protect
dél,noon
termés,crop
modern,modern
elem,element
hit,hit
diák,student
sarok,corner
fél,party
ellátás,supply
akinek,whose
elhelyez,locate
gyűrű,ring
betű,character
rovar,insect
fogott,caught
időszak,period
|azt mutatják,|,indicate
rádió,radio
küllős,spoke
atomnak,atom
emberi,human
történelem,history
hatás,effect
elektromos,electric
vár,expect
csont,bone
sín,rail
képzelni,imagine
hogy,provide
egyetért,agree
így,thus
szelíd,gentle
nő,woman
kapitány,captain
gondolom,guess
szükséges,necessary
éles,sharp
szárny,wing
teremt,create
szomszéd,neighbor
mosás,wash
denevér,bat
inkább,rather
tömeg,crowd
kukorica,corn
összehasonlítása,compare
vers,poem
húr,string
Bell,bell
függ,depend
hús,meat
dörzsölje,rub
cső,tube
híres,famous
dollárral,dollar
folyam,stream
félelem,fear
látvány,sight
vékony,thin
háromszög,triangle
bolygó,planet
siess,hurry
főnök,chief
kolónia,colony
óra,clock
az enyém,mine
nyakkendő,tie
be,enter
nagyobb,major
friss,fresh
keresés,search
küld,send
sárga,yellow
pisztoly,gun
hogy,allow
nyomtatás,print
halott,dead
folt,spot
sivatag,desert
öltöny,suit
jelenlegi,current
lift,lift
rózsa,rose
megérkezik,arrive
gazda,master
pálya,track
szülő,parent
part,shore
osztás,division
ív,sheet
anyag,substance
előnyben,favor
összekapcsol,connect
posta,post
költ,spend
akkord,chord
zsír,fat
boldog,glad
eredeti,original
részvény,share
állomás,station
apa,dad
kenyér,bread
díj,charge
megfelelő,proper
bár,bar
kínálat,offer
szegmens,segment
rabszolga,slave
kacsa,duck
azonnali,instant
piac,market
fok,degree
benépesít,populate
csaj,chick
kedves,dear
ellenség,enemy
válasz,reply
ital,drink
előfordul,occur
támogatás,support
beszéd,speech
természet,nature
tartomány,range
gőz,steam
mozgás,motion
út,path
folyadék,liquid
log,log
jelentett,meant
hányados,quotient
fogak,teeth
kagyló,shell
nyak,neck
oxigén,oxygen
cukor,sugar
halál,death
szép,pretty
készség,skill
nők,women
szezon,season
megoldás,solution
mágnes,magnet
ezüst,silver
köszönöm,thank
ág,branch
mérkőzés,match
utótag,suffix
különösen,especially
füge,fig
fél,afraid
hatalmas,huge
nővére,sister
acél,steel
megvitassák,discuss
előre,forward
hasonló,similar
útmutató,guide
tapasztalat,experience
pontszám,score
alma,apple
vásárolt,bought
vezetett,led
pályán,pitch
kabát,coat
tömeg,mass
kártya,card
zenekar,band
kötél,rope
csúszás,slip
győzelem,win
álom,dream
este,evening
állapot,condition
etet,feed
eszköz,tool
teljes,total
alapvető,basic
szag,smell
völgy,valley
sem,nor
dupla,double
ülés,seat
tovább,continue
blokk,block
chart,chart
kalap,hat
elad,sell
siker,success
társaság,company
levon,subtract
esemény,event
különös,particular
üzlet,deal
úszás,swim
kifejezés,term
szemben,opposite
feleség,wife
cipő,shoe
váll,shoulder
terjedését,spread
intézkedik,arrange
tábor,camp
feltalál,invent
pamut,cotton
születése,born
határozza meg,determine
liter,quart
kilenc,nine
teherautó,truck
zaj,noise
szint,level
esély,chance
gyűjt,gather
üzlet,shop
szakaszon,stretch
dobja,throw
ragyog,shine
ingatlan,property
oszlop,column
molekula,molecule
válassza,select
rossz,wrong
szürke,gray
ismétlés,repeat
szükség,require
széles,broad
előkészítése,prepare
só,salt
orr,nose
többes,plural
harag,anger
igény,claim
kontinens,continent
