may,may
behera,down
albo,side
izan,been
orain,now
aurkitu,find
burua,head
stand,stand
egin,own
orria,page
beharko lukete,should
country,country
aurkitu,found
erantzuna,answer
eskola,school
hazten,grow
azterketa,study
oraindik,still
ikasi,learn
landare,plant
cover,cover
janaria,food
eguzkia,sun
lau,four
arteko,between
egoera,state
mantentzeko,keep
begi,eye
inoiz ez,never
azken,last
utzi,let
pentsatu,thought
hiria,city
zuhaitz,tree
zeharkatuko,cross
baserriko,farm
gogor,hard
hasiera,start
agian,might
istorioa,story
saw,saw
urrun,far
sea,sea
marraztu,draw
utzi,left
berandu,late
run,run
ez,don’t
bitartean,while
prentsa,press
itxi,close
gauean,night
benetako,real
bizitza,life
gutxi,few
iparraldean,north
liburua,book
egiteko,carry
hartu,took
zientzia,science
jan,eat
gela,room
lagun,friend
hasi,began
ideia,idea
arrain,fish
mendia,mountain
gelditzeko,stop
behin,once
base,base
entzun,hear
zaldi,horse
ebaki,cut
Ziur,sure
ikusi,watch
kolorea,color
aurpegi,face
egurra,wood
nagusia,main
open,open
badirudi,seem
elkarrekin,together
hurrengo,next
zuri,white
haurrak,children
hasiko,begin
lortu,got
oinez,walk
Adibidez,example
erraztasuna,ease
paper,paper
taldea,group
beti,always
music,music
horiek,those
bai,both
marka,mark
askotan,often
gutuna,letter
arte,until
milia,mile
ibaiaren,river
autoa,car
oinak,feet
zainketa,care
bigarren,second
nahikoa,enough
arrunta,plain
neska,girl
ohikoa den,usual
gazte,young
prest,ready
Goiko,above
inoiz,ever
gorria,red
zerrenda,list
nahiz,though
sentitzen,feel
eztabaida,talk
txori,bird
laster,soon
gorputza,body
txakur,dog
familiari,family
zuzeneko,direct
pose,pose
utzi,leave
song,song
neurtzeko,measure
atea,door
produktua,product
beltza,black
laburra,short
numeral,numeral
class,class
haizea,wind
question,question
gertatuko,happen
osoa,complete
ontzia,ship
Zonalde,area
erdia,half
rock,rock
ordena,order
sua,fire
hegoaldean,south
arazoa,problem
pieza,piece
esan,told
bazekien,knew
gainditu,pass
geroztik,since
top,top
osoa,whole
king,king
kalean,street
hazbeteko,inch
biderkatu,multiply
nothing,nothing
ikastaroa,course
egonaldia,stay
gurpila,wheel
osoa,full
indarrean,force
blue,blue
objektu,object
erabakitzeko,decide
azalera,surface
sakona,deep
ilargia,moon
uharteko,island
oinez,foot
sistema,system
lanpetuta,busy
proba,test
record,record
txalupa,boat
ohikoa,common
urre,gold
posible,possible
hegazkina,plane
orde,stead
lehorra,dry
galdetzen,wonder
barre,laugh
mila,thousand
ago,ago
ran,ran
egiaztatu,check
Partida,game
forma,shape
equate,equate
hot,hot
miss,miss
ekarri,brought
bero,heat
elurra,snow
pneumatikoen,tire
ekarri,bring
bai,yes
urrutiko,distant
bete,fill
ekialdean,east
margotzeko,paint
hizkuntza,language
artean,among
unitatea,unit
power,power
herri,town
fina,fine
zenbait,certain
hegan,fly
erori,fall
ekar,lead
oihu,cry
dark,dark
makina,machine
ohar,note
itxaron,wait
plan,plan
zifra,figure
izarra,star
kutxa,box
noun,noun
eremu,field
gainerakoak,rest
zuzena,correct
gai,able
libra,pound
done,done
edertasuna,beauty
Pase,drive
koa,stood
eduki,contain
aurrean,front
irakasteko,teach
astea,week
final,final
eman,gave
berdea,green
oh,oh
azkarra,quick
garatzea,develop
ozeano,ocean
epela,warm
free,free
minutu,minute
indartsu,strong
bereziak,special
mind,mind
atzean,behind
argi,clear
buztana,tail
ekoizteko,produce
Izan,fact
espazioa,space
entzun,heard
onena,best
ordu,hour
hobeto,better
egia,true
zehar,during
ehun,hundred
bost,five
gogoratu,remember
urrats,step
hasieran,early
eutsi,hold
west,west
lurrean,ground
interes,interest
iristeko,reach
azkarra,fast
aditza,verb
abestu,sing
entzuteko,listen
sei,six
taula,table
bidaia,travel
gutxiago,less
goizean,morning
hamar,ten
sinple,simple
hainbat,several
bokal,vowel
aldera,toward
gerra,war
arautuko,lay
aurka,against
eredua,pattern
motela,slow
zentroa,center
maitasun,love
pertsona,person
dirua,money
balioko,serve
agertzen,appear
errepide,road
mapa,map
euri,rain
arau,rule
gobernatzeko,govern
tira,pull
hotza,cold
oharra,notice
ahotsa,voice
energia,energy
ehiza,hunt
probable,probable
ohean,bed
anaia,brother
arrautza,egg
ride,ride
zelula,cell
sinesten,believe
agian,perhaps
jaso,pick
Bat-batean,sudden
zenbatu,count
karratu,square
arrazoia,reason
luzera,length
adierazten,represent
art,art
gaia,subject
eskualdea,region
tamaina,size
aldatu egiten dira,vary
konformatu,settle
hitz egin,speak
pisu,weight
Oro,general
izotz,ice
Gaia,matter
zirkulua,circle
bikotea,pair
"besteak beste,",include
arraila,divide
silaba,syllable
sentitu,felt
grand,grand
pilota,ball
oraindik,yet
uhin,wave
jaregin,drop
bihotza,heart
Ni,am
gaur,present
heavy,heavy
dantza,dance
motorra,engine
posizio,position
arm,arm
zabal,wide
sail,sail
materiala,material
Frakzio,fraction
basoa,forest
eseri,sit
lasterketa,race
leihoa,window
denda,store
udan,summer
trena,train
loa,sleep
frogatzeko,prove
bakarti,lone
hanka,leg
ariketa,exercise
horma,wall
catch,catch
mount,mount
Nahi,wish
zerua,sky
taula,board
poza,joy
negua,winter
sat,sat
idatzizko,written
basa,wild
instrumentua,instrument
mantendu,kept
beira,glass
belarra,grass
behi,cow
lana,job
ertza,edge
zeinu,sign
bisita,visit
iraganean,past
bigun,soft
fun,fun
distiratsua,bright
gas,gas
eguraldi,weather
Hileko,month
milioi,million
bear,bear
akabera,finish
zoriontsu,happy
espero,hope
lore,flower
clothe,clothe
arraro,strange
gone,gone
merkataritza,trade
melodia,melody
bidaia,trip
bulegoa,office
jasotzeko,receive
ilara,row
ahoa,mouth
zehatza,exact
sinbolo,symbol
hiltzen,die
gutxienez,least
arazoak,trouble
oihu,shout
salbu,except
idatzi,wrote
hazia,seed
tonua,tone
apunta,join
iradokitzen,suggest
garbi,clean
break,break
andre,lady
patiora,yard
igoko,rise
txarra,bad
kolpe,blow
olioa,oil
odol,blood
ukitu,touch
hazi,grew
cent,cent
nahastu,mix
taldeak,team
wire,wire
kostua,cost
galduta,lost
marroi,brown
higadura,wear
lorategia,garden
berdina,equal
bidali,sent
aukeratu,choose
jaitsi,fell
kabitzen,fit
osotasunean,flow
azoka,fair
bankua,bank
biltzeko,collect
gorde,save
kontrola,control
hamartarrekin,decimal
belarria,ear
else,else
nahiko,quite
hautsi,broke
Kasu,case
Erdialdetik,middle
hiltzeko,kill
semea,son
laku,lake
une,moment
eskala,scale
ozen,loud
udaberrian,spring
behatzen,observe
Umearen,child
zuzen,straight
kontsonante,consonant
nazioa,nation
hiztegia,dictionary
esnea,milk
abiadura,speed
metodo,method
organoaren,organ
ordaindu,pay
adina,age
atalean,section
soineko,dress
hodei,cloud
sorpresa,surprise
lasaiak,quiet
harria,stone
tiny,tiny
Igoera,climb
cool,cool
diseinua,design
pobrea,poor
asko,lot
esperimentua,experiment
behean,bottom
giltza,key
burdina,iron
bakar,single
makila,stick
laua,flat
hogei,twenty
azala,skin
irribarre,smile
crease,crease
zulo,hole
salto,jump
haurra,baby
zortzi,eight
herriko,village
bete,meet
erroa,root
erosi,buy
goratzen,raise
konpontzeko,solve
metal,metal
ala,whether
push,push
zazpi,seven
paragrafoan,paragraph
hirugarren,third
errejimena,shall
mantendutako,held
ilea,hair
deskribatuko,describe
sukaldari,cook
solairuan,floor
bai,either
emaitza,result
erre,burn
muino,hill
seguru,safe
katu,cat
mendean,century
kontuan hartu,consider
mota,type
legea,law
bit,bit
kostaldean,coast
kopia,copy
Esaldi,phrase
isila,silent
altu,tall
harea,sand
lurzoruaren,soil
roll,roll
tenperatura,temperature
hatz,finger
industria,industry
balio,value
borroka,fight
gezur,lie
beat,beat
urduritu,excite
natural,natural
ikuspegia,view
zentzu,sense
capital,capital
izango ez,won’t
aulkia,chair
arriskuan,danger
fruta,fruit
aberatsa,rich
lodi,thick
soldadu,soldier
prozesua,process
funtzionatzeko,operate
praktikan,practice
Aparteko,separate
zaila,difficult
doctor,doctor
mesedez,please
babesteko,protect
eguerdian,noon
laborantza,crop
modernoa,modern
elementu,element
hit,hit
ikaslearen,student
korner,corner
festa,party
hornikuntza,supply
zeinen,whose
kokatzeko,locate
ring,ring
pertsonaia,character
intsektuen,insect
harrapatu,caught
epea,period
adierazten,indicate
radio,radio
mintzatu,spoke
atomo,atom
giza,human
historia,history
efektu,effect
elektrikoa,electric
espero,expect
hezur,bone
trenbide,rail
imajinatu,imagine
ematen,provide
ados,agree
horrela,thus
leuna,gentle
emakumea,woman
Kapitainak,captain
asmatzen,guess
beharrezkoa,necessary
zorrotz,sharp
Ezenarro,wing
sortu,create
bizilaguna,neighbor
garbiketa,wash
Bat,bat
baizik,rather
Zaleak,crowd
arto,corn
alderatu,compare
poema,poem
katea,string
kanpai,bell
mendekoak,depend
haragi,meat
RUB,rub
hodi,tube
ospetsua,famous
dolarrak,dollar
erreka,stream
beldurra,fear
ikusmena,sight
mehe,thin
triangelu,triangle
planeta,planet
presarik,hurry
buruzagi,chief
kolonia,colony
erlojuaren,clock
mine,mine
Berdinketa,tie
idatzi,enter
nagusien,major
freskoa,fresh
bilaketa,search
bidali,send
horia,yellow
pistola,gun
baimendu,allow
inprimatu,print
hildako,dead
Leku,spot
basamortuko,desert
trajea,suit
egungo,current
igogailua,lift
igo,rose
iristen,arrive
master,master
pista,track
gurasoa,parent
shore,shore
zatiketa,division
fitxa,sheet
substantzia,substance
mesede,favor
konektatu,connect
post,post
pasatzeko,spend
akordeak,chord
gantz,fat
pozik,glad
original,original
share,share
geltokia,station
dad,dad
ogia,bread
kobratzen,charge
egokia,proper
bar,bar
eskaintza,offer
segmentu,segment
esklabu,slave
ahate,duck
instant,instant
merkatua,market
maila,degree
populatu,populate
Chick,chick
maitea,dear
etsaiaren,enemy
erantzun,reply
edari,drink
gerta,occur
laguntza,support
hitzaldian,speech
natura,nature
sorta,range
lurrun,steam
motion,motion
bidea,path
likidoa,liquid
saioa hasi,log
ekarri,meant
zatidura,quotient
hortzak,teeth
shell,shell
lepoan,neck
oxigeno,oxygen
azukre,sugar
heriotza,death
nahiko,pretty
skill,skill
emakumeak,women
denboraldian,season
irtenbide,solution
iman,magnet
zilar,silver
eskerrik,thank
adarra,branch
partidu,match
atzizkia,suffix
"batez ere,",especially
piku,fig
beldur,afraid
handi,huge
arreba,sister
steel,steel
eztabaidatzeko,discuss
aurrera,forward
antzeko,similar
orientatzea,guide
Eskarmentu,experience
puntuazio,score
sagar,apple
erosi,bought
buru,led
zelaia,pitch
berokia,coat
masa,mass
txartel,card
band,band
soka,rope
lapsus,slip
irabazi,win
amets,dream
arratsaldean,evening
baldintza,condition
feed,feed
tresna,tool
guztira,total
oinarrizko,basic
usaina,smell
haran,valley
ezta,nor
bikoitza,double
eserlekua,seat
jarraitzeko,continue
bloke,block
taula,chart
hat,hat
saltzeko,sell
arrakasta,success
konpainia,company
kenketak,subtract
ekitaldia,event
bereziki,particular
akordio,deal
igeri,swim
epe,term
kontrakoa,opposite
emaztea,wife
zapatila,shoe
sorbaldaren,shoulder
hedapena,spread
antolatu,arrange
camp,camp
asmatuko,invent
kotoia,cotton
Born,born
zehazteko,determine
quart,quart
bederatzi,nine
kamioi,truck
zarata,noise
maila,level
aukera,chance
bildu,gather
denda,shop
tarte,stretch
bota,throw
distira,shine
jabetza,property
zutabe,column
molekula,molecule
hautatu,select
oker,wrong
grisa,gray
errepikatu,repeat
eskatzen,require
zabal,broad
prestatu,prepare
gatza,salt
sudurra,nose
plural,plural
haserrea,anger
erreklamazioa,claim
kontinenteko,continent
